,Actual_Job_Link,Company_Name,Design_Role,Doctorate,Functional_Area,Industry,Job_Application,Job_Post,Job_Title,Job_View,Key_Skills,Location,Num_Openings,PG,Role_Category,Skill_Experience,UG,min_experience,max_experience,min_salary,max_salary,Job_Title_lower,Position_Rank,Actual_Job_Title,Company_Name_lower,Company,Doc_require,PG_require,UG_require,Location_clean,loc_Bengaluru,loc_Delhi,loc_Mumbai,loc_Hyd,loc_Pune,loc_Kol,loc_Chennai
243,https://www.naukri.com/job-listings-Business-Analyst-I-Confidential-Hyderabad-2-to-5-years-171216900242,Confidential,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",Banking  /    Financial Services  /    Broking,273,13,Business Analyst I,482,"service,project management,documentation,development,business analysis,risk management,business process,monitoring,third party,maintaining ",Hyderabad,,Post Graduation Not Required,System Design/Implementation/ERP/CRM,,B.Tech/B.E. - Computers,2.0,5.0,,,business analyst i,mid_level,business analyst,confidential,job consultancy,Yes,No,Yes,Hyderabad,,,,Hyderabad,,,
245,https://www.naukri.com/job-listings-Business-Analyst-Dubai-Skipperseil-Limited-Dubai-UAE-8-to-12-years-160717000777,Skipperseil Limited,Business Analyst,,Analytics & Business Intelligence,Electricals  /    Switchgears,2000,21,Business Analyst- Dubai,3500,"Project Reports,Business Analysis,Business Partnering,Vetting,business analyist ",Dubai/ UAE,,MBA/PGDM - Any Specialization,Analytics & BI,1)The role is largely office based but will require travel to meet business needs2)The ability to motivate others and lead change3)The ability to work under pressure on multiple projects within your project time frames4)A strong interest in business and business development5)Willing to travel,B.Tech/B.E. - Civil,8.0,12.0,,,business analyst- dubai,mid_level,business analyst,skipperseil limited,skipperseil limited,Yes,Yes,Yes,Dubai/ UAE,,,,,,,
247,https://www.naukri.com/job-listings-Urgent-Business-Analyst-BFS-Domain-for-L-T-Infotech-Pune-Larsen-Toubro-Infotech-Limited-Pune-5-to-9-years-270917006799,Larsen & Toubro Infotech Limited,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,1234,22,Urgent Business Analyst - BFS Domain for L&T Infotech Pune,1500,"Business Analysis,Bfsi,agile,Scrum Master,bigdata,hadoop,Informatica ETL ",Pune,,,System Design/Implementation/ERP/CRM,Please refer to the Job description above,Any Graduate - Any Specialization,5.0,9.0,700000.0,1700000.0,urgent business analyst - bfs domain for l&t infotech pune,mid_level,business analyst,larsen & toubro infotech limited,larsen & toubro infotech limited,Yes,No,Yes,Pune,,,,,Pune,,
249,https://www.naukri.com/job-listings-Business-Analyst-1-6-yrs-Walkin-7th-Oct-sat-IT-Company-Mum-Acidaes-Solutions-Pvt-Ltd-CRMNEXT-Mumbai-1-to-6-years-031017001532,Acidaes Solutions Pvt. Ltd. (CRMNEXT),Business Analyst,,"IT Software - ERP   ,     CRM",IT-Software  /    Software Services,578,16,Business Analyst (1-6 yrs) - Walkin - 7th Oct (sat) - IT Company- Mum,2000,"Business Analysis,Software Development,Lead Management,requirement gathering,process mapping,documentation,client interaction,functional consultant,ERP,CRM,business analyst,analyst,Technology Consulting,consulting ",Mumbai,20.0,,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.Tech/B.E. - Any Specialization,1.0,6.0,,,business analyst (1-6 yrs) - walkin - 7th oct (sat) - it company- mum,mid_level,business analyst,acidaes solutions pvt. ltd. (crmnext),acidaes solutions pvt. ltd. (crmnext),Yes,No,Yes,Mumbai,,,Mumbai,,,,
250,https://www.naukri.com/job-listings-Adv-Business-Analyst-II-Confidential-Hyderabad-5-to-8-years-020617900970,Confidential,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",Banking  /    Financial Services  /    Broking,102,13,Adv Business Analyst II,396,"Support,Project management,Customer service,Monitoring,microsoft,Business analysis,Business process,Back office,process,Software development life cycle ",Hyderabad,,MBA/PGDM - Marketing,System Design/Implementation/ERP/CRM,"* Skills /  Other Personal Attributes Required:     Excellent verbal skills (must be capable of communicating clearly and effectively to senior business users, IT management and internal team members) and written skills (including ability to produce process flowcharting, requirements, project plans, and formal business solution documents)    Able to work in a global, multicultural environment    Able to influence and build relationships at all levels of staff    Must demonstrate a strong customer focused attitude and understand the fundamentals of customer service    Excellent analytical and problem solving skills    Ability to manage conflict well    Structured, disciplined approach to work, with attention to detail    Good inter-personal skills combined with willingness to listen    Ability to analyze requirements and problems and to propose innovative but workable solutions    Disciplined time management skills    Ability to multi-task and work on more than one initiative at a time    Flexible able to meet changing requirements and priorities    Self motivated. Capable of working with little or no supervision    Ability to react positively under pressure to meet tight deadlines    Able to work independently or as a team player    Maintenance of up-to-date knowledge in the appropriate technical areas    Enjoy challenging and thought provoking work and have a strong desire to learn and progress     Functional Area Required Skills/ Experience/ Knowledge:      Investment Operations      Broad knowledge of the systems and business processes in use for the Front-, Mid-, and Back-office functions within Investment Services.    Understanding of Investments data and market data supporting investment processes.    A strong understanding of Equity, Fixed Income and Derivative instruments used with the financial services.    Familiar with portfolio accounting, reconciliation, security master/  market data, fund accounting, performance process and systems     Formal Education: (minimum requirement to perform job duties)     A Bachelor s Degree in Management Information Systems or Computer Science or Business Administration is preferred or commensurate relevant work experience    Formal business analysis training and/ or qualification preferred    Formal project management training and/ or qualification preferred.",B.B.A / B.M.S - Management,5.0,8.0,,,adv business analyst ii,mid_level,business analyst,confidential,job consultancy,Yes,Yes,Yes,Hyderabad,,,,Hyderabad,,,
251,https://www.naukri.com/job-listings-Senior-Associate-Business-Analyst-Ameriprise-Gurgaon-Noida-2-to-3-years-280917900708,Ameriprise,"Permanent Job, Full Time",,Other,Banking  /    Financial Services  /    Broking,203,21,Senior Associate - Business Analyst,1500,"Senior Associate - Business Analyst,Analyst ","Gurgaon,    Noida",,Post Graduation Not Required,Other,Please refer to the Job description above,Any Graduate - Any Specialization,2.0,3.0,,,senior associate - business analyst,senior,business analyst,ameriprise,ameriprise,Yes,No,Yes,"Gurgaon,    Noida",,Delhi NCR,,,,,
254,https://www.naukri.com/job-listings-Business-Analyst-JP-Morgan-Chase-Mumbai-Mumbai-0-to-5-years-220917901754,JP Morgan Chase,"Permanent Job, Full Time",,Other,Banking  /    Financial Services  /    Broking,182,27,Business Analyst,1500,"technology,finance,operations,human resources ","Mumbai,    Mumbai",,Any Postgraduate - Any Specialization,Other,Please see job details section for all requirements,Any Graduate - Any Specialization,0.0,5.0,,,business analyst,mid_level,business analyst,jp morgan chase,jp morgan chase,Yes,Yes,Yes,"Mumbai,    Mumbai",,,Mumbai,,,,
255,https://www.naukri.com/job-listings-Business-Analyst-Kripya-Engineering-Private-Limited-Bengaluru-Richmond-Road-Chennai-Nungambakkam-6-to-11-years-210917008465,Kripya Engineering Private Limited,Business Analyst,Doctorate Not Required,"IT Software - ERP   ,     CRM",IT-Software  /    Software Services,547,28,Business Analyst,1083,"web technologies,plm,product lifecycle management,business analyst,business consultant,implementation specialist ","Bengaluru(Richmond Road),    Chennai(1)",3.0,"MCA - Computers, MBA/PGDM - Information Technology, Systems",System Design/Implementation/ERP/CRM,"The candidate should have excellent written and verbal communication skillsShould be willing to work against tight deadlines while delivering high quality software solutionsSince this is a customer facing role, ability to interact with customers is essentialAbility to grasp stated and unstated development requirements and include those in solution architectureCreative tools and techniques in developmentWork with different technical groups to gather information and work independentlyStrong Project Management skills",B.Tech/B.E. - Computers,6.0,11.0,,,business analyst,mid_level,business analyst,kripya engineering private limited,kripya engineering private limited,No,Yes,Yes,"Bengaluru(Richmond Road),    Chennai(1)",Bengaluru,,,,,,Chennai
256,https://www.naukri.com/job-listings-Business-Analyst-JPMorgan-Chase-Bengaluru-10-to-13-years-190917900289,JPMorgan Chase,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",Banking  /    Financial Services  /    Broking,116,30,Business Analyst,940,"Business process improvement,Agile,Investment banking,Business Analyst,Asset management,Customer support,Computer science,Financial services,Tools,Ideas ",Bengaluru,,MBA/PGDM - Marketing,System Design/Implementation/ERP/CRM,,B.B.A / B.M.S - Management,10.0,13.0,,,business analyst,mid_level,business analyst,jpmorgan chase,jp morgan chase,Yes,Yes,Yes,Bengaluru,Bengaluru,,,,,,
257,https://www.naukri.com/job-listings-Business-Analyst-JPMorgan-Chase-Bengaluru-5-to-10-years-190917900287,JPMorgan Chase,Business Analyst,,IT Software - Other,Banking  /    Financial Services  /    Broking,246,30,Business Analyst,1276,"Customer focus,Customer support,Service,Business Analyst,Investment banking,Financial services,Asset management,Computer science,Business process improvement,Private equity ",Bengaluru,,MBA/PGDM - Marketing,System Design/Implementation/ERP/CRM,,B.B.A / B.M.S - Management,5.0,10.0,,,business analyst,mid_level,business analyst,jpmorgan chase,jp morgan chase,Yes,Yes,Yes,Bengaluru,Bengaluru,,,,,,
259,https://www.naukri.com/job-listings-Urgent-Requirment-Senior-Business-Analyst-Servicenow-Alcor-Solutions-India-Private-Limited-Delhi-NCR-Sector-62-Noida-5-to-7-years-290917000362,Alcor Solutions India Private Limited,System Analyst,,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,455,20,Urgent Requirment - Senior Business Analyst - Servicenow,1048,"Business Analyst,ServiceNow,business consultant,functional consultant,techno - functional analyst,functional analyst ",Delhi NCR(Sector-62 Noida),3.0,,Programming & Design,Please refer to the Job description above,"B.Tech/B.E. - Any Specialization, B.Sc - Any Specialization",5.0,7.0,700000.0,1500000.0,urgent requirment - senior business analyst - servicenow,senior,business analyst,alcor solutions india private limited,alcor solutions india private limited,Yes,No,Yes,Delhi NCR(Sector-62 Noida),,Delhi NCR,,,,,
262,https://www.naukri.com/job-listings-Need-a-Product-Business-Analyst-for-our-Hyderabad-Office-Real-Page-India-Pvt-Ltd-Hyderabad-6-to-8-years-270917007913,Real Page India Pvt. Ltd.,Business Analyst,Any Doctorate - Any Specialization,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,514,22,Need a Product Business Analyst for our Hyderabad Office,1118,"Agile Project Management,UML,Process Improvement Initiatives,MS Office,Excel,Business Analysis,SIT,Requirements,Product Development,Business Management,user stories ",Hyderabad,,,System Design/Implementation/ERP/CRM,Please refer to the Job description above,,6.0,8.0,,,need a product business analyst for our hyderabad office,mid_level,business analyst,real page india pvt. ltd.,real page india pvt. ltd.,Yes,No,No,Hyderabad,,,,Hyderabad,,,
263,https://www.naukri.com/job-listings-Opening-for-IT-Business-Analyst-With-Religare-for-Gurgaon-Religare-Health-Insurance-Company-Limited-Gurgaon-Sikandarpur-1-to-4-years-250917007495,Religare Health Insurance Company Limited,Business Analyst,Doctorate Not Required,"IT Software - Application Programming   ,     Maintenance",Insurance,696,24,Opening for IT Business Analyst - With Religare for Gurgaon,1500,"Business Analysis,IT Business Analyst,Business Analyst,senior business analyst,requirement gathering,gathering requirement,gathering functional analyst ",Gurgaon(Sikandarpur),2.0,Any Postgraduate - Any Specialization,System Design/Implementation/ERP/CRM,Please refer to the Job description above,Any Graduate - Any Specialization,1.0,4.0,100000.0,300000.0,opening for it business analyst - with religare for gurgaon,mid_level,business analyst,religare health insurance company limited,religare health insurance company limited,No,Yes,Yes,Gurgaon(Sikandarpur),,Delhi NCR,,,,,
264,https://www.naukri.com/job-listings-Senior-Business-Analyst-Business-Reporting-Fidelity-Business-Service-India-Private-Limited-Bengaluru-5-to-7-years-210817902123,Fidelity Business Service India Private Limited,Business Analyst,,Analytics & Business Intelligence,Banking  /    Financial Services  /    Broking,426,24,Senior Business Analyst - Business Reporting,2000,"Business Analysis,Business Reporting,Data Validation,Continuous Improvement,Tableau,Business Analyst,Analyst,SQL ",Bengaluru,,Any Postgraduate - Any Specialization,Analytics & BI,"Experience developing reports and dashboard with Tableau Desktop & Server    End to end experience in designing and deploying reports /Dashboard/ data visualizations using Tableau    Advanced SQL writing skills, strong understanding of relational and dimensional data models    Good knowledge on tableau functions, date, string, numeric etc    Extensive knowledge in various reporting objects and its include Facts, Attributes, Hierarchies, Transformations, filters, prompts, Calculated fields, Sets, Groups, Parameters, Graphs, Forecast etc., in Tableau    Strong data visualization and representation skills    Ability to balance customer service, probing and questioning skills with sound business judgment    Capable of translating user requirements into reports or analytical solutions    Good understanding of Data modeling (Dimensional & Relational) on concepts like Star-schema, Snowflake schema using fact and dimension tables and relational databases    Expertise in MS-Office suite of applications    Exposure and knowledge in ETL, SSIS and Integration    Good Statistical and Analytical knowledge Behavioural Attributes     Excellent interpersonal  skills and ability to interact with all levels of end users and technical resources    Excellent analytical, organization, prioritization and oral/written communication skills    Strong attention to detail and independent judgmentQualifications     Graduate/Post Graduate in any discipline    5  7 years of relevant experience",Any Graduate - Any Specialization,5.0,7.0,,,senior business analyst - business reporting,senior,business analyst,fidelity business service india private limited,fidelity business service india private limited,Yes,Yes,Yes,Bengaluru,Bengaluru,,,,,,
265,https://www.naukri.com/job-listings-Senior-Business-Analyst-Cambridge-Technology-Enterprises-Limited-Hyderabad-5-to-8-years-190917901781,Cambridge Technology Enterprises Limited,Business Analyst,Doctorate Not Required,Analytics & Business Intelligence,IT-Software  /    Software Services,427,28,Senior Business Analyst,964,"photoshop,dreamweaver,use cases,user interface designing,requirements management,impact analysis,ms visio,stakeholder management,ui design ",Hyderabad,,Any Postgraduate - Any Specialization,Analytics & BI,,Any Graduate - Any Specialization,5.0,8.0,,,senior business analyst,senior,business analyst,cambridge technology enterprises limited,cambridge technology enterprises limited,No,Yes,Yes,Hyderabad,,,,Hyderabad,,,
