,Actual_Job_Link,Company_Name,Design_Role,Doctorate,Experience,Functional_Area,Industry,Job_Application,Job_Link,Job_Post,Job_Title,Job_View,Key_Skills,Location,Num_Openings,PG,Role_Category,Salary,SalaryI,Skill_Experience,UG
611,https://www.naukri.com/job-listings-Resident-Medical-Officer-Nova-Pulse-IVF-Clinic-Private-Ltd-Pune-Sadashiv-Peth-0-to-1-years-160917002660,Nova Pulse IVF Clinic Private Ltd,Medical Officer,,0 - 1 yrs,"Medical   ,     Healthcare   ,     R&D   ,     Pharmaceuticals   ,     Biotechnology",Medical  /    Healthcare  /    Hospitals,76,https://www.naukri.com/job-listings-Resident-Medical-Officer-Nova-Pulse-IVF-Clinic-Private-Ltd-Pune-Sadashiv-Peth-0-to-1-years-160917002660?src=jobsearchDesk&sid=15083177845699&xp=44,Posted 32 days ago,Resident Medical Officer,554,"Doctor activities,medical officer activities ",Pune(Sadashiv Peth),Openings: 3,,Medical Professional,"INR  2,00,000 - 2,25,000 P.A.","2,00,000 - 2,25,000 P.A.",Please refer to the Job description above,"BHMS - Any Specialization, MBBS - Medicine, BAMS - Any Specialization"
612,https://www.naukri.com/job-listings-Senior-Java-Developer-Module-Lead-Architect-Multithreading-Clear-Trail-Technologies-Delhi-NCR-Indore-Noida-4-to-9-years-150917900840,Clear Trail Technologies,Software Developer,Doctorate Not Required,4 - 9 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,65,https://www.naukri.com/job-listings-Senior-Java-Developer-Module-Lead-Architect-Multithreading-Clear-Trail-Technologies-Delhi-NCR-Indore-Noida-4-to-9-years-150917900840?src=jobsearchDesk&sid=15083177845699&xp=46,Posted 33 days ago,Senior Java Developer/ Module Lead/ Architect - Multithreading,404,"Core Java,Algorithms,J2Ee,Multithreading,Design Patterns,XML,Rabbitmq,Data Structures,OOPS,Software Engineering ","Delhi NCR,    Indore,    Noida",,Any Postgraduate - Any Specialization,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,,Any Graduate - Any Specialization
613,https://www.naukri.com/job-listings-Azure-Technical-Architect-8-Years-PUNE-Avyan-Technologies-Pune-8-to-10-years-150917008048,Avyan Technologies,Technical Architect,,8 - 10 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,42,https://www.naukri.com/job-listings-Azure-Technical-Architect-8-Years-PUNE-Avyan-Technologies-Pune-8-to-10-years-150917008048?src=jobsearchDesk&sid=15083177845699&xp=47,Posted 33 days ago,Azure Technical Architect (8+ Years) - PUNE,448,"Active Directory,Technical Design,Microsoft Azure,Identity Access Management,Enterprise Applications,Customer Support,Cloud Computing,Service Management,PAAS,IAAS,Compliance,Security ",Pune,,"MBA/PGDM - Any Specialization, M.Tech - Any Specialization, MCA - Computers",Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.Tech/B.E. - Any Specialization
614,https://www.naukri.com/job-listings-Urgent-Opening-for-the-Position-of-Payroll-Executive-Eureka-Outsourcing-Solutions-Pvt-Ltd-Thane-0-to-1-years-150917003582,Eureka Outsourcing Solutions Pvt Ltd.,Payroll Executive,Doctorate Not Required,0 - 1 yrs,"HR   ,     Recruitment   ,     Administration   ,     IR",BPO  /    Call Centre  /    ITES,75,https://www.naukri.com/job-listings-Urgent-Opening-for-the-Position-of-Payroll-Executive-Eureka-Outsourcing-Solutions-Pvt-Ltd-Thane-0-to-1-years-150917003582?src=jobsearchDesk&sid=15083177845699&xp=48,Posted 32 days ago,Urgent Opening for the Position of Payroll Executive,698,"pf,finance,esic,p tax,lwf,payroll,taxation,income tax,salary preparation,Salary processing,,processing of payroll,processing of salary,salary management,Final payout,Payroll Executive,HR Payroll Executive ",Thane,,Post Graduation Not Required,HR/ Recruitment / IR,"INR  1,00,000 - 1,50,000 P.A.","1,00,000 - 1,50,000 P.A.",Please refer to the Job description above,Any Graduate - Any Specialization
615,https://www.naukri.com/job-listings-Technical-Architect-Moneytap-Bengaluru-3-to-6-years-150917000486,Moneytap,Technical Architect,Doctorate Not Required,3 - 6 yrs,"IT Software - eCommerce   ,     Internet Technologies",Internet  /    Ecommerce,28,https://www.naukri.com/job-listings-Technical-Architect-Moneytap-Bengaluru-3-to-6-years-150917000486?src=jobsearchDesk&sid=15083177845699&xp=49,Posted 32 days ago,Technical Architect,220,"Credit Appraisal,Credit Monitoring,Credit Management,Finance,Banking,Credit Risk,Portfolio Management,Financial Products,Customer Segmentation,Financial Institutions ",Bengaluru,,"Any Postgraduate - Any Specialization, MBA/PGDM - Any Specialization",Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,Any Graduate - Any Specialization
616,https://www.naukri.com/job-listings-Technology-Architect-Manager-C-C-Parkar-Consulting-Labs-Pune-12-to-14-years-140917901737,Parkar Consulting & Labs,Technical Architect,Doctorate Not Required,12 - 14 yrs,IT Software - System Programming,IT-Software  /    Software Services,216,https://www.naukri.com/job-listings-Technology-Architect-Manager-C-C-Parkar-Consulting-Labs-Pune-12-to-14-years-140917901737?src=jobsearchDesk&sid=15083177845699&xp=50,Posted 34 days ago,Technology Architect / Manager - C++/ C#,482,"C++,C#,software development,Test Driven Development,C# .Net,Shell Scripting,MySQL,Python,Spark ",Pune,,Any Postgraduate - Any Specialization,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"Knowledge/Experience :- Extensive experience in Windows based software development and support- Experience in developing/supporting scalable, highly fault tolerant distributed systems desirable- Experience working in an Agile environment with focus on Test Driven Development- Desire to learn and implement industry best practicesEssential Skills:- Exceptional experience of C# .Net & C++ with Shell Scripting- Should have strong experience of working directly with clients, with excellent communication skills- Experience developing windows based applications supporting high frequency architecture & real-time data streams.- Ability to work independently liaising with global teams, communicating with developers and stakeholders- Strong experience in building new applications, maintaining and enhancing legacy applications.- Experience in scripting language and Jenkins is a must- Good Knowledge of MySQL databases- Hands-on experience in Python, Spark is desirable- Strong analytical and problem solving- Ability to work in a fast-paced environment- Good oral and written communication skillsEducation : Bachelors in Computer Science or Related Field","B.Tech/B.E. - Computers, B.Sc - Computers, BCA - Computers"
617,https://www.naukri.com/job-listings-AWS-Architect-Iam-security-api-Anantha-Hyderabad-3-to-4-years-130917900667,Anantha,Technical Architect,Doctorate Not Required,3 - 4 yrs,"IT Software - Network Administration   ,     Security",IT-Software  /    Software Services,396,https://www.naukri.com/job-listings-AWS-Architect-Iam-security-api-Anantha-Hyderabad-3-to-4-years-130917900667?src=jobsearchDesk&sid=15083178473240&xp=2,Posted 35 days ago,AWS Architect - Iam/security/api,965,"networking,cloud security,private cloud,data center,enterprise applications,aws,technical architect,iam,security,api,enterprise architect,scripting,Cloud,troubleshooting ",Hyderabad,,Any Postgraduate - Any Specialization,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,,Any Graduate - Any Specialization
618,https://www.naukri.com/job-listings-Data-Science-Architect-IIT-AlgonoX-Technologies-Hyderabad-Bengaluru-Chennai-1-to-3-years-110917901163,AlgonoX Technologies,Technical Architect,Doctorate Not Required,1 - 3 yrs,"IT Software - DBA   ,     Datawarehousing",IT-Software  /    Software Services,626,https://www.naukri.com/job-listings-Data-Science-Architect-IIT-AlgonoX-Technologies-Hyderabad-Bengaluru-Chennai-1-to-3-years-110917901163?src=jobsearchDesk&sid=15083178473240&xp=4,Posted 37 days ago,Data Science Architect - IIT,1478,"Deep Learning,Java,Python,Data Science,Machine Learning,Algorithms,R,Product Development,Problem Solving,chatbot,Artificial Intelligence ","Hyderabad,    Bengaluru,    Chennai",,"Any Postgraduate - Any Specialization, M.Tech - Any Specialization",Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"Qualification	B.tech, M.tech from IIT'S (Any Branch)Work Experince Required	1 - 3 years","Any Graduate - Any Specialization, B.Tech/B.E. - Any Specialization"
619,https://www.naukri.com/job-listings-Big-Data-Hadoop-Consultant-Architect-solution-Designer-Developer-Nasim-Consulting-Limited-London-United-Kingdom-U-K-5-to-10-years-120917007215,Nasim Consulting Limited,Software Developer,,5 - 10 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,320,https://www.naukri.com/job-listings-Big-Data-Hadoop-Consultant-Architect-solution-Designer-Developer-Nasim-Consulting-Limited-London-United-Kingdom-U-K-5-to-10-years-120917007215?src=jobsearchDesk&sid=15083178473240&xp=5,Posted 36 days ago,Big Data Hadoop Consultant - Architect/solution Designer / Developer,1350,"SQL,Hive,Spark,Big Data,ETL,ERwin,Cognos,Data Modeling,Informatica,Software Development,Hadoop Developer ","London,    United Kingdom (U.K)",Openings: 2,"MCA - Computers, M.Tech - Any Specialization, MS/M.Sc(Science) - Any Specialization, Computers",Programming & Design,"INR  35,00,000 - 40,00,000 P.A. GBP Â£ 35000 - Â£ 40000","35,00,000 - 40,00,000 P.A.",Please refer to the Job description above,B.Tech/B.E. - Any Specialization
620,https://www.naukri.com/job-listings-Senior-Marketing-Executive-Online-Sports-Platform-Prowess-Services-Delhi-NCR-3-to-5-years-110917900121,Prowess Services,Direct Marketing Executive,Doctorate Not Required,3 - 5 yrs,"Marketing   ,     Advertising   ,     MR   ,     PR   ,     Media Planning",Advertising  /    PR  /    MR  /    Event Management,209,https://www.naukri.com/job-listings-Senior-Marketing-Executive-Online-Sports-Platform-Prowess-Services-Delhi-NCR-3-to-5-years-110917900121?src=jobsearchDesk&sid=15083178473240&xp=6,Posted 37 days ago,Senior Marketing Executive - Online Sports Platform,686,"senior marketing executive,media relations,marketing communications,email marketing,digital marketing,Social Media,Campaign Management,Marketing ",Delhi NCR,,Any Postgraduate - Any Specialization,Marketing,Not Disclosed by Recruiter,Not Disclosed by Recruiter,,Any Graduate - Any Specialization
621,https://www.naukri.com/job-listings-Technical-Architect-iMarkserv-Mumbai-8-to-10-years-110917900053,iMarkserv,Technical Architect,Doctorate Not Required,8 - 10 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,14,https://www.naukri.com/job-listings-Technical-Architect-iMarkserv-Mumbai-8-to-10-years-110917900053?src=jobsearchDesk&sid=15083178473240&xp=8,Posted 37 days ago,Technical Architect,262,"Quality Assurance,J2E framework,J2EE,Core Java,Java frameworks,enterprise architecture,data architecture,RDMBS,software deployment,software development ",Mumbai,,Any Postgraduate - Any Specialization,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"Must Have:- 8-10 years of experience software development in J2E framework- 5+ years of relevant technology architecture (J2EE enterprise architecture, data architecture).- Expert in J2EE Architecture- Expert in Core Java, Java frameworks(Spring MVC/ Struts/Hibernate), JSP, Servlet- Expert in RDMBS (Oracle, SQL Server, MySQL)- Must have done end-to-end software deployment at client site- Strong implementation background- Expert in architecture and database design- Proficient in implementing security features in applications- Open to do software developmentGood to have:- AWS deployment experienceNot looking for:- People manage.",Any Graduate - Any Specialization
622,https://www.naukri.com/job-listings-Software-Architect-DBA-Startup-Orxa-Grid-Pune-2-to-5-years-110917900501,Startup-Orxa Grid,DBA,Doctorate Not Required,2 - 5 yrs,"IT Software - Application Programming   ,     Maintenance",Internet  /    Ecommerce,53,https://www.naukri.com/job-listings-Software-Architect-DBA-Startup-Orxa-Grid-Pune-2-to-5-years-110917900501?src=jobsearchDesk&sid=15083178473240&xp=9,Posted 37 days ago,Software Architect / DBA,326,"HTML,CSS,PHP,MySQL,Java,GIT,Open Source,Rest,Python,SQL ",Pune,,Any Postgraduate - Any Specialization,Admin/Maintenance/Security/Datawarehousing,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,Any Graduate - Any Specialization
623,https://www.naukri.com/job-listings-ICT-System-Architect-ict-Infrastructure-Specialist-Patna-Smart-City-O-G-SKILLS-INDIA-PVT-LTD-Patna-14-to-24-years-110917007256,O&G SKILLS INDIA PVT LTD,Technical Lead -Hardware Design,,14 - 24 yrs,"IT Hardware   ,     Technical Support   ,     Telecom Engineering",IT-Hardware & Networking,162,https://www.naukri.com/job-listings-ICT-System-Architect-ict-Infrastructure-Specialist-Patna-Smart-City-O-G-SKILLS-INDIA-PVT-LTD-Patna-14-to-24-years-110917007256?src=jobsearchDesk&sid=15083178473240&xp=11,Posted 37 days ago,ICT System Architect/ict Infrastructure Specialist - Patna Smart City,732,"information technology,Solution Architect,technical architect,System Architect,Network Manager,ICT infrastructure,IT infrastructure,network infrastructure,Wireless Network Engineer,ICT Solution,data center,server ",Patna,Openings: 5,"M.Tech - Computers, MCA - Computers, MS/M.Sc(Science) - Computers",IT Hardware,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,"B.Tech/B.E. - Computers, B.Sc - Any Specialization, B.Com - Commerce"
624,https://www.naukri.com/job-listings-UI-Architect-Angular-JS-Bootstrap-Datametica-Solutions-Pvt-Ltd-Pune-10-to-20-years-110917003040,Datametica Solutions Pvt Ltd,Architect,,10 - 20 yrs,"Architecture   ,     Interior Design",IT-Software  /    Software Services,83,https://www.naukri.com/job-listings-UI-Architect-Angular-JS-Bootstrap-Datametica-Solutions-Pvt-Ltd-Pune-10-to-20-years-110917003040?src=jobsearchDesk&sid=15083178473240&xp=12,Posted 37 days ago,"UI Architect - Angular JS , Bootstrap",476,"Javascript,Angular JS,HTML,Bootstrap,CSS,JQuery,Restful ",Pune,Openings: 1,,Architectural Services,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.Tech/B.E. - Any Specialization
625,https://www.naukri.com/job-listings-QA-Architect-Reflexis-Systems-India-Pvt-Ltd-Pune-India-Reflexis-Systems-India-Private-Limited-Pune-Hadapsar-10-to-16-years-110917002036,Reflexis Systems India Private Limited,Technical Architect,,10 - 16 yrs,IT Software - QA & Testing,IT-Software  /    Software Services,729,https://www.naukri.com/job-listings-QA-Architect-Reflexis-Systems-India-Pvt-Ltd-Pune-India-Reflexis-Systems-India-Private-Limited-Pune-Hadapsar-10-to-16-years-110917002036?src=jobsearchDesk&sid=15083178473240&xp=13,Posted 37 days ago,"QA Architect @ Reflexis Systems India Pvt Ltd Pune, India.",1282,"security testing,test cases,performance testing,automation testing,test design,test data,testing tools,technical leadership,strategic planning,Automation Test Engineer,automation software testing,product testing,product test engineer ",Pune(Hadapsar),Openings: 1,"Any Postgraduate - Any Specialization, MCA - Computers",Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"Experience: 10+ years. Educational Background: MCA / MCS / B.E / B.Tech (Computer Science preferred).Desired Profile: - 	Strong understanding of software testing life cycle. 	Mobile application testing knowledge / experience a plus.	Should have good understanding of QA concepts and hands on experience with Product Testing will be a plus.	Should have good Analytical skills.	Should have knowledge of Database Queries.	Excellent written and verbal English language skills.	Should be able to validate Test cases based on Analytical abilities. Should be able to think from Requirements based strategy to planning, estimation and designing test cases.	Should have guided/ Lead teams in capacity of 15 or more 	Should display dynamic and methodical strategies, such as exploratory testing- finding as many defects as possible during test execution and adapting to the realities of the system under test as it is when delivered	Should be exposed in automating functional tests prior to release of the function.","Any Graduate - Any Specialization, B.Tech/B.E. - Any Specialization, Computers"
